draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
200,3,0.004709369505890663,-0.487232004513414,0.013736450122693946,0.6143244903555449,True,True,1.4259981725327873e-275,-0.1998231266451311,0.007536768245466581,0.8188755775404298,True,True,6.844717886053391e-155,-0.025932698405287353,0.04059736054598178,0.9744006661207416,True,False,0.522967400080488,-0.2916798206838421,0.006738671494371193,0.7470076740940303,True,True,0.0,-0.0004641036072611769,0.015703642095782816,0.9995360040721591,True,False,0.9764228449568308
201,3,0.003926315276220338,-0.49296509368828756,0.013736450122693946,0.6108125899084274,True,True,4.8081609649430035e-282,-0.19886123178527207,0.007536768245466581,0.8196636286997483,True,True,2.01126023107043e-153,0.03825745532230837,0.04059736054598178,1.038998694191042,True,False,0.3460067625276082,-0.29117836310192896,0.006738671494371193,0.7473823606928185,True,True,0.0,0.01916730714211401,0.015703642095782816,1.019352179251432,True,False,0.22225097656298753
202,3,0.00505993879848754,-0.5063068204078421,0.013736450122693946,0.6027174171276678,True,True,2.1267993479677326e-297,-0.20536026853802303,0.007536768245466581,0.8143538774753087,True,True,1.7652103474456223e-163,-0.04842645847549382,0.04059736054598178,0.9527274017551175,True,False,0.2329291184019947,-0.30947989826894046,0.006738671494371193,0.733828522473894,True,True,0.0,-0.011155288273001024,0.015703642095782816,0.9889067012374877,True,False,0.47747898393015575
203,3,0.004914782321472133,-0.48164044601465816,0.013736450122693946,0.6177691431946127,True,True,2.4755338103830302e-269,-0.2023820397311483,0.007536768245466581,0.8167828248373322,True,True,7.858981659027376e-159,0.048892083698201874,0.04059736054598178,1.0501070209588785,True,False,0.22846715235299564,-0.30210520700182825,0.006738671494371193,0.7392602854399304,True,True,0.0,-0.00270489681757591,0.015703642095782816,0.997298758119669,True,False,0.8632437709903787
204,3,0.005423028234623854,-0.501308558844856,0.013736450122693946,0.6057374977159425,True,True,1.3424693966462771e-291,-0.19253393881792263,0.007536768245466581,0.8248663227406016,True,True,6.089466129725463e-144,-0.018879941146525327,0.04059736054598178,0.9812971685837955,True,False,0.6418932056500162,-0.3126883151148079,0.006738671494371193,0.7314778676371569,True,True,0.0,0.008275146422565199,0.015703642095782816,1.0083094800867443,True,False,0.5982233480680377
205,3,0.008136075760137121,-0.49650450976658334,0.013736450122693946,0.6086544914640046,True,True,4.452031911898431e-286,-0.1823097456564782,0.007536768245466581,0.8333431760060235,False,True,2.877825984241038e-129,0.05908749346085393,0.04059736054598178,1.0608680556974512,True,False,0.14554427949029966,-0.2896971770349819,0.006738671494371193,0.7484901932827164,True,True,0.0,-0.003536742254083791,0.015703642095782816,0.9964695046520664,True,False,0.821809717448262
206,3,0.0033778322138375096,-0.5106142523857128,0.013736450122693946,0.6001268362324693,True,True,1.9191957434520168e-302,-0.20276054339164482,0.007536768245466581,0.8164737280491237,True,True,2.0339263417114607e-159,-0.024392797733789016,0.04059736054598178,0.9759023022493157,True,False,0.547941971290431,-0.3019898454821494,0.006738671494371193,0.7393455725492276,True,True,0.0,0.0135603265389858,0.015703642095782816,1.01365268476396,True,False,0.38785451461089426
207,3,0.0020216250383042755,-0.496839943049556,0.013736450122693946,0.6084503627274369,True,True,1.839980162424092e-286,-0.1997065308775309,0.007536768245466581,0.8189710605333105,True,True,1.0320211261337497e-154,0.03932943968517178,0.04059736054598178,1.0401130817405475,True,False,0.3326607604886478,-0.29474282724755785,0.006738671494371193,0.7447230853264986,True,True,0.0,-0.002714914308223428,0.015703642095782816,0.997288767738726,True,False,0.8627423156948173
208,3,0.006034294581077182,-0.5054595752599517,0.013736450122693946,0.6032282829186003,True,True,2.065129126319137e-296,-0.20925230272541817,0.007536768245466581,0.8111905442372529,True,True,1.1744370453251759e-169,0.009263798728447712,0.04059736054598178,1.0093068405193832,True,False,0.8195006985208724,-0.309848717136835,0.006738671494371193,0.7335579225732484,True,True,0.0,0.009760352999359926,0.015703642095782816,1.00980814059275,True,False,0.534248100145118
209,3,0.012213531263732555,-0.5278553270491719,0.013736450122693946,0.5898686894840035,False,True,0.0,-0.2128280328733247,0.007536768245466581,0.8082951254556721,True,True,1.9629736403863545e-175,-0.017825096259123808,0.04059736054598178,0.9823328310206794,True,False,0.6606105809872609,-0.3129653856580859,0.006738671494371193,0.7312752247414599,True,True,0.0,-0.0030823697354946515,0.015703642095782816,0.9969223758889233,True,False,0.8443880808013144
210,3,0.006712533231381768,-0.49683804877514925,0.013736450122693946,0.6084515153004785,True,True,1.8491875915978853e-286,-0.19369881288871907,0.007536768245466581,0.8239060167757163,True,True,1.1535391366761543e-145,-0.05540183420755363,0.04059736054598178,0.9461048942486844,True,False,0.17235807700042693,-0.28254900111243425,0.006738671494371193,0.7538597010902837,False,True,0.0,0.018859760786636568,0.015703642095782816,1.0190387294064045,True,False,0.22975894219242254
211,3,0.002751601283086158,-0.4980421550983816,0.013736450122693946,0.6077193158949581,True,True,7.714769038017075e-288,-0.20620031957586166,0.007536768245466581,0.8136700659138867,True,True,8.382180744594217e-165,-0.0032051687085037114,0.04059736054598178,0.9967999623612759,True,False,0.9370722540983555,-0.30271075931340463,0.006738671494371193,0.7388127601788792,True,True,0.0,-0.007880998707512507,0.015703642095782816,0.9921499749416283,True,False,0.615767397847494
212,3,0.0039979193672298186,-0.4849470429145063,0.013736450122693946,0.6157298031567345,True,True,5.159016064089438e-273,-0.19879780111260426,0.007536768245466581,0.8197156221640508,True,True,2.512073963622668e-153,0.008213407997278375,0.04059736054598178,1.0082472305688555,True,False,0.839671379175445,-0.3024458897503072,0.006738671494371193,0.7390084751101985,True,True,0.0,0.025747313580140936,0.015703642095782816,1.0260816388170118,True,False,0.1010933713553759
213,3,0.0032250168283223988,-0.49211582424315137,0.013736450122693946,0.6113315547170263,True,True,4.420760610288606e-281,-0.20190946085103476,0.007536768245466581,0.8171689103707389,True,True,4.234143455387616e-158,0.005242727209234583,0.04059736054598178,1.0052564943521398,True,False,0.8972471820817844,-0.30448118007701197,0.006738671494371193,0.7375059079083864,True,True,0.0,-0.015672444379770098,0.015703642095782816,0.9844497292905868,True,False,0.3182728874763645
214,3,0.0034214472879725935,-0.48904136785702157,0.013736450122693946,0.6132139591218393,True,True,1.3172702682491748e-277,-0.20103277522158547,0.007536768245466581,0.8178856247319799,True,True,9.52962369359805e-157,-0.02573741222661149,0.04059736054598178,0.974590971684746,True,False,0.5261019510315046,-0.29631370498545617,0.006738671494371193,0.7435541347904279,True,True,0.0,-0.01203087999490281,0.015703642095782816,0.9880412016835687,True,False,0.44360468728861535
215,3,0.0036220684011943525,-0.511913443691109,0.013736450122693946,0.5993476629218935,True,True,5.665097652411981e-304,-0.19956749374716112,0.007536768245466581,0.8190849358356871,True,True,1.6834877841492262e-154,-0.0001093104418612331,0.04059736054598178,0.9998906955323075,True,False,0.9978516581536846,-0.29551635198790505,0.006738671494371193,0.7441472463368557,True,True,0.0,-0.025376408841411065,0.015703642095782816,0.9749428658383786,True,False,0.10610363146562321
216,3,0.005173903055555466,-0.5189265511886693,0.013736450122693946,0.5951590779990604,True,True,0.0,-0.20388977896254587,0.007536768245466581,0.8155522572494263,True,True,3.5520162447468247e-161,-0.03143654376464578,0.04059736054598178,0.9690524469228847,True,False,0.4387241689194702,-0.2986892938446221,0.006738671494371193,0.7417898523062557,True,True,0.0,-0.031722655945524196,0.015703642095782816,0.9687752288735315,False,False,0.043374808557714764
217,3,0.003108333378969763,-0.4924971512324745,0.013736450122693946,0.6110984819370828,True,True,1.6333412307068423e-281,-0.19633638789935123,0.007536768245466581,0.8217357662122524,True,True,1.3288000112864022e-149,-0.02595829157333267,0.04059736054598178,0.9743757284398686,True,False,0.5225573143324578,-0.2976376175658682,0.006738671494371193,0.7425703854599072,True,True,0.0,-0.004567152465840387,0.015703642095782816,0.9954432611154796,True,False,0.7711783087453699
218,3,0.0023307712638170517,-0.5096473157742092,0.013736450122693946,0.6007074014816316,True,True,2.625742950430793e-301,-0.20047981993976613,0.007536768245466581,0.8183380039693172,True,True,6.745368662945908e-156,-0.011871151950909316,0.04059736054598178,0.988199032176741,True,False,0.7699716991079237,-0.29895264456691545,0.006738671494371193,0.7415945271335026,True,True,0.0,0.023771155984298034,0.015703642095782816,1.0240559419998136,True,False,0.13009301062788728
219,3,0.003550635317518499,-0.48603861500505163,0.013736450122693946,0.6150580563850061,True,True,3.103436194965664e-274,-0.2010298424394439,0.007536768245466581,0.8178880234158513,True,True,9.629190871410417e-157,-0.007347268434207076,0.04059736054598178,0.9926796567599505,True,False,0.8563840841411589,-0.29827127360210065,0.006738671494371193,0.7421000002997702,True,True,0.0,-0.004590885381920018,0.015703642095782816,0.9954196366244417,True,False,0.7700226545441186
220,4,0.005431360114148649,-0.4897423381918522,0.013736450122693946,0.6127842649466203,True,True,2.1354133784819018e-278,-0.2100601796665934,0.007536768245466581,0.8105354667482921,True,True,5.931558475576673e-171,0.039721292388198486,0.04059736054598178,1.0405207327274353,True,False,0.3278663617847438,-0.29751235243788654,0.006738671494371193,0.7426634094604873,True,True,0.0,-0.040052262449091824,0.015703642095782816,0.9607392272552814,False,True,0.01075661014312393
221,3,0.00688386723401709,-0.5284432135753321,0.013736450122693946,0.5895220155417065,False,True,0.0,-0.19590059410236657,0.007536768245466581,0.8220939516037453,True,True,5.996166231957719e-149,-0.03812830674765964,0.04059736054598178,0.9625894262488744,True,False,0.34763735359148296,-0.2996224361288249,0.006738671494371193,0.7410979796870787,True,True,0.0,0.004795672665319233,0.015703642095782816,1.0048071903077296,True,False,0.7600721725480101
222,3,0.005213313532406172,-0.4840496173981863,0.013736450122693946,0.6162826228133769,True,True,5.177509568722815e-272,-0.2066401706218162,0.007536768245466581,0.8133122509827372,True,True,1.6914312775826168e-165,-0.03030909795822383,0.04059736054598178,0.970145617169679,True,False,0.4553183068012875,-0.2993664752139208,0.006738671494371193,0.7412876960829483,True,True,0.0,-0.006505198889650365,0.015703642095782816,0.9935159141104177,True,False,0.678692652486724
223,3,0.005358159353689588,-0.4999955240627148,0.013736450122693946,0.6065333745119035,True,True,4.3860297550634445e-290,-0.2073397698258211,0.007536768245466581,0.812743457366322,True,True,1.3171181266906044e-166,-0.0066012021105595784,0.04059736054598178,0.9934205379609206,True,False,0.8708320043689759,-0.3137061083798111,0.006738671494371193,0.730733753131579,False,True,0.0,0.002369302730968136,0.015703642095782816,1.002372111746715,True,False,0.8800735316529048
224,3,0.002385785295909567,-0.5018000174820751,0.013736450122693946,0.6054398759311913,True,True,3.631981753997718e-292,-0.1955773600086267,0.007536768245466581,0.8223597233480915,True,True,1.829467886592557e-148,0.019433122209566573,0.04059736054598178,1.0196231744354234,True,False,0.6321666875223491,-0.303295843638588,0.006738671494371193,0.738380618845541,True,True,0.0,-0.023202068563119013,0.015703642095782816,0.9770650296976934,True,False,0.139542726638779
225,3,0.004981952140011514,-0.4936110143497006,0.013736450122693946,0.6104181808285538,True,True,8.872680627275187e-283,-0.21178472702129805,0.007536768245466581,0.80913886455266,True,True,9.73995328296041e-174,-0.054453886480736,0.04059736054598178,0.9470021774541141,True,False,0.17981789936696313,-0.3019814578919332,0.006738671494371193,0.7393517739029255,True,True,0.0,0.010697267360002588,0.015703642095782816,1.0107546876887084,True,False,0.4957471089116241
226,4,0.0033361205824578763,-0.5058412195691354,0.013736450122693946,0.6029981082025148,True,True,7.420869758098907e-297,-0.20100455227475636,0.007536768245466581,0.8179087082002192,True,True,1.0532049182972175e-156,-0.03256837363457668,0.04059736054598178,0.9679562648807378,True,False,0.42242059407923516,-0.30766105605959415,0.006738671494371193,0.7351644553222255,True,True,0.0,0.03620231445244902,0.015703642095782816,1.036865598168067,False,True,0.021147253235048943
227,3,0.0020777700175794354,-0.4898664507729986,0.013736450122693946,0.6127082154292605,True,True,1.546870747762736e-278,-0.2000665119145605,0.007536768245466581,0.8186762995390097,True,True,2.9024431546077215e-155,0.06218755148614626,0.04059736054598178,1.0641619111608966,True,False,0.12556866717303472,-0.29999824410906645,0.006738671494371193,0.740819521478857,True,True,0.0,0.00827486131866475,0.015703642095782816,1.0083091926138197,True,False,0.5982359560805387
228,3,0.008147708971124157,-0.5095029443424712,0.013736450122693946,0.6007941327298456,True,True,3.878836831063621e-301,-0.2151951210255253,0.007536768245466581,0.8063840823368017,False,True,2.5999230224802702e-179,0.02930165478106354,0.04059736054598178,1.0297351721670664,True,False,0.47044047323599736,-0.30862206987867224,0.006738671494371193,0.7344582914923133,True,True,0.0,-0.00517151493575288,0.015703642095782816,0.9948418343257303,True,False,0.7419142367336461
229,3,0.0033052590783216873,-0.5000796031558075,0.013736450122693946,0.6064823798796654,True,True,3.509392617807579e-290,-0.21066206159367973,0.007536768245466581,0.8100477668831841,True,True,6.366416383139248e-172,0.009718362418889572,0.04059736054598178,1.0097657390530017,True,False,0.8108077617884432,-0.30160020252712155,0.006738671494371193,0.7396337094745186,True,True,0.0,0.021721181512451865,0.015703642095782816,1.0219588037353418,True,False,0.16660542826994285
230,4,0.009233583667224154,-0.5033723887904306,0.013736450122693946,0.6044886476793292,True,True,5.494395360345391e-294,-0.22384617088541653,0.007536768245466581,0.7994381017664988,False,True,7.553801368865374e-194,-0.10876750537248848,0.04059736054598178,0.89693892674033,False,True,0.007380341980153711,-0.30863045496108144,0.006738671494371193,0.7344521330248327,True,True,0.0,-0.015561665522677896,0.015703642095782816,0.9845587915472469,True,False,0.32170559913071906
231,3,0.007802923839453653,-0.5186561280227805,0.013736450122693946,0.5953200445647036,True,True,0.0,-0.2060683398689973,0.007536768245466581,0.8137774609374963,True,True,1.354061040732863e-164,-0.007752979217187326,0.04059736054598178,0.9922769976062613,True,False,0.8485471426767782,-0.3098276776037746,0.006738671494371193,0.7335733564517724,True,True,0.0,0.02453067229660603,0.015703642095782816,1.0248340246383025,True,False,0.11826423823168146
232,3,0.006694779507985915,-0.5031490352539819,0.013736450122693946,0.6046236774356569,True,True,9.973029174969113e-294,-0.2214183127575879,0.007536768245466581,0.8013813821095015,False,True,1.0363579054796683e-189,0.015133851005071685,0.04059736054598178,1.0152489476135143,True,False,0.7093127954704411,-0.3011182882720399,0.006738671494371193,0.739990235403217,True,True,0.0,0.013316143201490048,0.015703642095782816,1.0134051978856484,True,False,0.3964573094072038
233,3,0.001513512980501397,-0.4958625751192449,0.013736450122693946,0.6090453333043715,True,True,2.4111715824760728e-285,-0.19978616949245565,0.007536768245466581,0.8189058414094009,True,True,7.796374504410088e-155,-0.009979203737494538,0.04059736054598178,0.9900704232994963,True,False,0.8058299536606419,-0.2975048278736197,0.006738671494371193,0.7426689977000649,True,True,0.0,0.015225840073325538,0.015703642095782816,1.015342343713895,True,False,0.3322589734777246
234,3,0.005520156726914601,-0.5210753950833101,0.013736450122693946,0.5938815471467346,True,True,0.0,-0.20443650660971868,0.007536768245466581,0.8151064941492829,True,True,4.964733911069835e-162,0.0821826439663789,0.04059736054598178,1.0856540798898493,False,False,0.04293572993802571,-0.30038761780421336,0.006738671494371193,0.7405311219955718,True,True,0.0,0.003734507359350774,0.015703642095782816,1.003741489320649,True,False,0.8120272653695315
235,3,0.002914269300155777,-0.5096755872890094,0.013736450122693946,0.600690418813504,True,True,2.4325636345931062e-301,-0.2014082711622266,0.007536768245466581,0.81757856965256,True,True,2.5152549899162264e-157,0.009475637354396209,0.04059736054598178,1.0095206733418653,True,False,0.8154467317354599,-0.2976400162669804,0.006738671494371193,0.742568604257634,True,True,0.0,0.027217387185063096,0.015703642095782816,1.0275911636351727,True,False,0.08306199727959672
236,3,0.00955701970301718,-0.4740749181630152,0.013736450122693946,0.6224606172148001,True,True,5.266073702986994e-261,-0.19017219809967137,0.007536768245466581,0.8268167454118605,True,True,1.7586935981946098e-140,0.029626982893962452,0.04059736054598178,1.0300702284660748,True,False,0.46552706410658296,-0.29373592012589367,0.006738671494371193,0.7454733299547242,True,True,0.0,0.028079943593658067,0.015703642095782816,1.028477901354455,True,False,0.07375719301053327
237,3,0.004195771345053852,-0.4964256331306217,0.013736450122693946,0.6087025019761831,True,True,5.479712630743145e-286,-0.19661463222263684,0.007536768245466581,0.821507154706465,True,True,5.068423568310929e-150,0.025809537494803577,0.04059736054598178,1.026145487619783,True,False,0.5249431464548642,-0.3103651996748751,0.006738671494371193,0.7331791505385892,True,True,0.0,-0.020706258864801333,0.015703642095782816,0.9795066437092503,True,False,0.18731487887267784
238,3,0.005910299777643087,-0.5205036097818033,0.013736450122693946,0.5942212169860857,True,True,0.0,-0.20185752037759108,0.007536768245466581,0.8172113556131304,True,True,5.0938789595287664e-158,-0.029647572784732,0.04059736054598178,0.9707876052396122,True,False,0.4652170587978197,-0.2947465944310793,0.006738671494371193,0.744720279823248,True,True,0.0,-0.00867928079025153,0.015703642095782816,0.9913582754350507,True,False,0.5804741825888242
239,3,0.008312548264578279,-0.5217034857970356,0.013736450122693946,0.5935086527799222,True,True,0.0,-0.1996521233338945,0.007536768245466581,0.8190156199491966,True,True,1.249882879841538e-154,0.016929911790666004,0.04059736054598178,1.0170740349291987,True,False,0.6766637699814158,-0.3158244473900458,0.006738671494371193,0.7291874496919091,False,True,0.0,-0.0022811850418923123,0.015703642095782816,0.9977214148833594,True,False,0.8845018751233514
240,4,0.0022232135933066464,-0.4994235093529525,0.013736450122693946,0.6068804197721201,True,True,1.9974149030626098e-289,-0.20505009172920366,0.007536768245466581,0.8146065103406762,True,True,5.421200275545739e-163,0.03942872544803815,0.04059736054598178,1.040216355288047,True,False,0.3314417172763511,-0.29704058213032797,0.006738671494371193,0.7430138586648455,True,True,0.0,-0.03725357695244826,0.015703642095782816,0.963431800271686,False,True,0.01767825848752116
241,3,0.0035166878612554373,-0.49426210174435375,0.013736450122693946,0.6100208746001232,True,True,1.6117176106060484e-283,-0.20785572757366924,0.007536768245466581,0.81232422424507,True,True,1.9934743531458694e-167,0.01443568795320349,0.04059736054598178,1.014540385684503,True,False,0.7221536755748351,-0.30088227866511064,0.006738671494371193,0.7401649008183532,True,True,0.0,-0.017790375267883764,0.015703642095782816,0.9823669391824312,True,False,0.2572637616968104
242,3,0.004330745793230784,-0.48616638010678964,0.013736450122693946,0.6149794784497231,True,True,2.2324500147888508e-274,-0.20386105081785144,0.007536768245466581,0.8155756868892218,True,True,3.938367280907814e-161,0.02747308894417628,0.04059736054598178,1.0278539540999234,True,False,0.49858295051881063,-0.3018758380724854,0.006738671494371193,0.7394298682278753,True,True,0.0,0.01145168551254651,0.015703642095782816,1.0115175070790874,True,False,0.46585636456184765
243,3,0.0033156557838271614,-0.4998522250771166,0.013736450122693946,0.6066202963569599,True,True,6.413296252715069e-290,-0.20986956294751252,0.007536768245466581,0.8106899830858931,True,True,1.2010531240579878e-170,-0.004317813474834411,0.04059736054598178,0.9956914948797019,True,False,0.9152991085503416,-0.3024551118028294,0.006738671494371193,0.7390016599666516,True,True,0.0,-0.008263599222490528,0.015703642095782816,0.9917704504580412,True,False,0.5987340907932748
244,3,0.007736054126197452,-0.5218840208301555,0.013736450122693946,0.5934015133471371,True,True,0.0,-0.21065861145266157,0.007536768245466581,0.8100505616670325,True,True,6.448505093749066e-172,0.0004278406971478649,0.04059736054598178,1.0004279322340328,True,False,0.9915915428150807,-0.29811356472893874,0.006738671494371193,0.7422170452838646,True,True,0.0,0.00465856422342221,0.015703642095782816,1.004669432203575,True,False,0.7667299024891222
245,3,0.003087126674054826,-0.48917484689097757,0.013736450122693946,0.6131321133774343,True,True,9.31736608000817e-278,-0.19987621509682357,0.007536768245466581,0.8188321058578217,True,True,5.677046674214478e-155,-0.052898474181385824,0.04059736054598178,0.9484763024272979,True,False,0.192573808019448,-0.30345969091325187,0.006738671494371193,0.7382596471041942,True,True,0.0,0.008237693014642491,0.015703642095782816,1.0082717161676724,True,False,0.5998806638371295
246,3,0.00632455137265453,-0.5192912499816621,0.013736450122693946,0.5949420637764933,True,True,0.0,-0.2086502014741242,0.007536768245466581,0.8116791101472891,True,True,1.0788840726918279e-168,-0.004824250187616425,0.04059736054598178,0.995187367817091,True,False,0.9054087557380536,-0.3004501648223001,0.006738671494371193,0.7404848054305871,True,True,0.0,-0.0016402284240525475,0.015703642095782816,0.9983611160154259,True,False,0.9168131040691883
247,3,0.00906103792144782,-0.5221898074508194,0.013736450122693946,0.5932200868439862,True,True,0.0,-0.205994792458422,0.007536768245466581,0.813837314363538,True,True,1.7686746733093105e-164,0.051052585123885094,0.04059736054598178,1.0523782312678789,True,False,0.2085601221252723,-0.31219457264606104,0.006738671494371193,0.7318391185004655,True,True,0.0,0.00829352384079597,0.015703642095782816,1.008328010382035,True,False,0.597410906957594
248,3,0.009235505448202841,-0.524839268258822,0.013736450122693946,0.5916504537322679,True,True,0.0,-0.18759634738418562,0.007536768245466581,0.8289492472411898,True,True,9.353784734724805e-137,0.027946073185616458,0.04059736054598178,1.028340227813551,True,False,0.49121875457448005,-0.2964859976769556,0.006738671494371193,0.7434260368827529,True,True,0.0,0.01319182830284819,0.015703642095782816,1.0132792243515458,True,False,0.40088093253214185
249,3,0.0022055352254882012,-0.5000372918675272,0.013736450122693946,0.606508041473361,True,True,3.9261490385630064e-290,-0.20020934651890782,0.007536768245466581,0.818559372584483,True,True,1.7534426067524808e-155,0.0759824432182997,0.04059736054598178,1.0789436312131957,True,False,0.06126052009687319,-0.29136775273396,0.006738671494371193,0.7472408276254112,True,True,0.0,-0.014260204508784853,0.015703642095782816,0.9858409906153984,True,False,0.3638345704821132
250,3,0.005538578276946741,-0.48410731048756606,0.013736450122693946,0.616247068590562,True,True,4.46467021878221e-272,-0.1987474719739309,0.007536768245466581,0.8197568787834678,True,True,2.996605032213393e-153,-0.07283856922715427,0.04059736054598178,0.9297509083195233,True,False,0.07278602770164085,-0.307959584697334,0.006738671494371193,0.7349450204342922,True,True,0.0,-0.015462095145223731,0.015703642095782816,0.9846568293184951,True,False,0.3248115421531408
251,3,0.002552334343039253,-0.49856055708586333,0.013736450122693946,0.6074043546390913,True,True,1.9602618835126283e-288,-0.1993799603030278,0.007536768245466581,0.8192385560587566,True,True,3.255556734291445e-154,0.02788390475007925,0.04059736054598178,1.02827629949757,True,False,0.49218334850460155,-0.29156463210336997,0.006738671494371193,0.747093725803603,True,True,0.0,0.02832118962109142,0.015703642095782816,1.0287260474933912,True,False,0.07131301179457958
252,3,0.00870697199362036,-0.5259292395838618,0.013736450122693946,0.5910059230270568,True,True,0.0,-0.21257725634676092,0.007536768245466581,0.808497852318179,True,True,5.0263201279632303e-175,-0.028993477057858784,0.04059736054598178,0.9714228009806639,True,False,0.4751211502035436,-0.30049049500373237,0.006738671494371193,0.7404549421462362,True,True,0.0,0.0030297878466855784,0.015703642095782816,1.0030343822927774,True,False,0.8470095917085744
253,3,0.005027398032854864,-0.5045732695618083,0.013736450122693946,0.6037631645823514,True,True,2.2177616738966164e-295,-0.21063346579478764,0.007536768245466581,0.810070931177418,True,True,7.079595624678913e-172,0.02331577665728792,0.04059736054598178,1.0235897142574197,True,False,0.56575293502927,-0.29507856216583284,0.006738671494371193,0.7444730977494366,True,True,0.0,0.011444657549532656,0.015703642095782816,1.0115103981964404,True,False,0.4661301206761087
254,3,0.004209774904752421,-0.4898607068203512,0.013736450122693946,0.6127117348063441,True,True,1.570128969518225e-278,-0.20483618051189295,0.007536768245466581,0.8147807824496474,True,True,1.174166583821334e-162,-0.02151289903864047,0.04059736054598178,0.9787168528812218,True,False,0.5961751571909488,-0.2966333496310804,0.006738671494371193,0.74331649967393,True,True,0.0,-0.0047441666657732995,0.015703642095782816,0.9952670691177374,True,False,0.762571153506025
255,3,0.001908557834925051,-0.5016916721061986,0.013736450122693946,0.6055054760957929,True,True,4.845717369746404e-292,-0.203150870457427,0.007536768245466581,0.816155098443491,True,True,5.032934801006493e-160,-0.02545991934260801,0.04059736054598178,0.974861451270547,True,False,0.5305724635448723,-0.2971358779347242,0.006738671494371193,0.7429430559351616,True,True,0.0,-0.008372654370581075,0.015703642095782816,0.9916622986820559,True,False,0.5939183961173069
256,3,0.0015268003395630207,-0.5039173747620834,0.013736450122693946,0.6041592995995139,True,True,1.2814479706717813e-294,-0.19795462848661363,0.007536768245466581,0.8204070754040134,True,True,4.794291746133703e-152,-0.07227226479321451,0.04059736054598178,0.9302775794954,True,False,0.07503983618080248,-0.3007193535392764,0.006738671494371193,0.7402855021021799,True,True,0.0,0.011510764866721986,0.015703642095782816,1.0115772686454627,True,False,0.4635586154140552
257,3,0.007599431961361443,-0.5229740618994819,0.013736450122693946,0.5927550337356634,True,True,0.0,-0.20591985678001912,0.007536768245466581,0.8138983020998496,True,True,2.3216939576390396e-164,0.04605559641058224,0.04059736054598178,1.0471326261540619,True,False,0.25660665435226493,-0.3056722608244062,0.006738671494371193,0.7366280017527358,True,True,0.0,-0.002089561987074343,0.015703642095782816,0.9979126196277702,True,False,0.8941441479002747
258,3,0.00415050379486348,-0.5147669803009258,0.013736450122693946,0.5976398402498496,True,True,2.3949147848421204e-307,-0.1960290797797403,0.007536768245466581,0.8219883310910155,True,True,3.8466494042013472e-149,0.013752754473468727,0.04059736054598178,1.0138477586246002,True,False,0.734790673775009,-0.2995909227040718,0.006738671494371193,0.7411213345904908,True,True,0.0,-0.015517859361852737,0.015703642095782816,0.9846019222326993,True,False,0.32306966760747025
259,3,0.010676291060076762,-0.4752790118651054,0.013736450122693946,0.6217115673594196,True,True,2.5402613985232888e-262,-0.18723118631796223,0.007536768245466581,0.8292520025060109,True,True,3.126580755725378e-136,-0.050796523212240006,0.04059736054598178,0.9504720498572184,True,False,0.21085158417928207,-0.2914960875196539,0.006738671494371193,0.7471449367871329,True,True,0.0,0.010618390440970748,0.015703642095782816,1.0106749656172034,True,False,0.4989303417283376
260,3,0.00328612048479097,-0.5070972493167868,0.013736450122693946,0.6022412000898966,True,True,2.5422615175836604e-298,-0.20619084392145323,0.007536768245466581,0.8136777760067627,True,True,8.675914703836861e-165,-0.021524595920354404,0.04059736054598178,0.9787054050129146,True,False,0.5959753994905581,-0.30069666819884056,0.006738671494371193,0.7403022959213009,True,True,0.0,0.003165297526737885,0.015703642095782816,1.003170312370716,True,False,0.8402571626248758
261,3,0.0075378860799886205,-0.5227782470104968,0.013736450122693946,0.5928711153616743,True,True,0.0,-0.2089615905260068,0.007536768245466581,0.8114264015061414,True,True,3.4293366253339144e-169,0.027964450281674328,0.04059736054598178,1.028359125894343,True,False,0.4909338135099498,-0.29777552977522287,0.006738671494371193,0.7424679829988842,True,True,0.0,-0.0002832151284805901,0.015703642095782816,0.9997168249731381,True,False,0.9856109348657149
262,3,0.008296451861310635,-0.5211073378301057,0.013736450122693946,0.5938625772418246,True,True,0.0,-0.20315945509443345,0.007536768245466581,0.8161480920783034,True,True,4.880551504777081e-160,0.021921442593387745,0.04059736054598178,1.0221634828039914,True,False,0.5892162638243092,-0.2870731474906713,0.006738671494371193,0.7504568327951625,True,True,0.0,0.012401539294480124,0.015703642095782816,1.0124787572599665,True,False,0.42968911169769386
