draw,pipeline,S,flag_NH-Black,p_NH-Black,flag_NH-Asian,p_NH-Asian,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,flag_Hispanic,p_Hispanic,flag_NH-Other-Multi,p_NH-Other-Multi
185,A_good,0,False,0.9644675238289456,False,0.9583830007711646,False,0.4609903442179284,False,0.9858101236630377,False,0.5489802593059143
186,A_good,0,False,0.3161445275897403,False,0.9035815555432596,False,0.7205731855453872,False,0.805063264107851,False,0.6591631441926099
187,A_good,0,False,0.44787273682548123,False,0.9270468113506601,False,0.9939845353520868,False,0.03325225511995248,False,0.2679734423960479
188,A_good,0,False,0.5307848868709314,False,0.15096558926162898,False,0.9561043037512846,False,0.7031424994205091,False,0.20276246825292799
189,A_good,0,False,0.7769006868425102,False,0.2654257528190713,False,0.0960649632674826,False,0.9012071489117653,False,0.3646904325684719
190,A_good,0,False,0.42303068424203694,False,0.5569796348849532,False,0.3691183693845954,False,0.3746206786595083,False,0.27484734534864963
191,A_good,0,False,0.302125435898707,False,0.2672685761804946,False,0.24277017615273366,False,0.09817278446912191,False,0.7467215474976727
192,A_good,0,False,0.2747803391292697,False,0.8944545006094244,False,0.5705395281075737,False,0.5000322431708425,False,0.6365096976379419
193,A_good,0,False,0.38920388856592947,False,0.9758871458738604,False,0.392453621335778,False,0.03772867380918709,False,0.5367546001938126
194,A_good,0,False,0.4300345666816361,False,0.4243879416113132,False,0.6276545687904015,False,0.38452755912381,False,0.24613154110824675
195,A_good,0,False,0.9177091678290974,False,0.6752475280912797,False,0.6059046168514625,False,0.4590710276498925,False,0.7779179190982962
196,A_good,0,False,0.871435666867138,False,0.7083563189294236,False,0.19237417881246255,False,0.19486415121273426,False,0.7036203223029699
197,A_good,0,False,0.12197965517139223,False,0.5755216934346691,False,0.260951919609856,False,0.3676826189939638,False,0.5598991143663336
198,A_good,0,False,0.8441005419330222,False,0.8305956048438721,False,0.6497041166798667,False,0.8501658040227805,False,0.5457092145872866
199,A_good,0,False,0.8059496763147079,False,0.5984054921546675,False,0.2103178056484517,False,0.885204722183125,False,0.5197376201522851
200,A_good,0,False,0.5062428978009437,False,0.29463150533967775,False,0.5827696364644528,False,0.388836099870283,False,0.38691039322712295
201,A_good,0,False,0.1304973305753778,False,0.6801048273677259,False,0.4767889397030183,False,0.8517954698138542,False,0.5057590546667503
202,A_good,0,False,0.7092741638481717,False,0.7311495397978112,False,0.5641447566125457,False,0.9192626373629844,False,0.5551520494510309
203,A_good,0,False,0.5586223427971679,False,0.14962913413232118,False,0.4799667260236373,False,0.03831561433612666,False,0.3891158135342211
204,A_good,0,False,0.29897043272828916,False,0.5568373759318689,False,0.08623560983998067,False,0.6455218984002141,False,0.23416150361002874
205,A_good,0,False,0.10305784602780209,False,0.8592078323105288,False,0.09729837499988407,False,0.7721884381383428,False,0.7589035263852969
206,A_good,0,False,0.7695897317248063,False,0.09392849004128512,False,0.699613217277897,False,0.39924867858659496,False,0.16204807096264462
207,A_good,0,False,0.7870977682153142,False,0.6899828479226036,False,0.5931864453700237,False,0.0987980859433144,False,0.29858720435337427
208,A_good,0,False,0.8196549259073183,False,0.6241365922202314,False,0.8771970186643185,False,0.13272748248532767,False,0.978657752072519
209,A_good,0,False,0.3256359980825112,False,0.057359606548792866,False,0.611561963944276,False,0.8340388110903405,False,0.7165749517029292
210,A_good,0,False,0.22591204071081317,False,0.45845359975956335,False,0.7228373469045152,False,0.3475740733315632,False,0.5913145074672865
211,A_good,0,False,0.3709550978243429,False,0.10936695940566443,False,0.651669801126308,False,0.04721971049937591,False,0.17804635950689507
212,A_good,0,False,0.09569408044875567,False,0.7857980228829158,False,0.60908808721232,False,0.46777839217320194,False,0.359559079136167
213,A_good,0,False,0.9073721362446046,False,0.5846547090565806,False,0.22056303311363334,False,0.3185321620136131,False,0.2318947322756333
214,A_good,1,False,0.33917461531406834,True,0.004774919235592653,False,0.18653003840348215,False,0.07582579152557391,False,0.33045180449003875
215,A_good,0,False,0.7780581797432676,False,0.197056591474429,False,0.16392825069407035,False,0.20570022633465324,False,0.0856787913860277
216,A_good,0,False,0.5525370791066256,False,0.8675911882673125,False,0.040459683840904474,False,0.3190215864617775,False,0.4448503713811196
