draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
31,3,0.0042867554615347485,-0.490445535239554,0.05990983533058928,0.6123535083317719,True,True,2.691688264818848e-16,-0.195271225351891,0.0326679156885019,0.8226115146987747,True,True,2.2664074146424276e-09,0.06116887721267181,0.1863798035610214,1.063078428750708,True,False,0.7427644001573235,-0.2957480124256511,0.029450783734655265,0.7439748768263907,True,True,9.952207592994179e-24,-0.024956805447691063,0.06809391542181852,0.9753520410132099,True,False,0.7139877895547546
32,3,0.01913078821755883,-0.4704500251094089,0.05990983533058928,0.6247210648475852,True,True,4.073884109875473e-15,-0.17278054480994975,0.0326679156885019,0.841322227116067,True,True,1.2298815218442913e-07,0.056916320463750426,0.1863798035610214,1.058567226274629,True,False,0.7600781577778877,-0.27782586330665776,0.029450783734655265,0.7574287061613575,True,True,3.96385086387237e-21,-0.013135336525104548,0.06809391542181852,0.9869505555227646,True,False,0.8470370522417463
33,4,0.016942920231479325,-0.5009513507475785,0.05990983533058928,0.6059539107048861,True,True,6.179219014487e-17,-0.17656473086932517,0.0326679156885019,0.8381445235755667,True,True,6.486767154168488e-08,0.028605241080587512,0.1863798035610214,1.029018300134033,True,False,0.8780211622521625,-0.25921582557481876,0.029450783734655265,0.7716564618708237,True,True,1.3480542449435591e-18,0.15276526381983693,0.06809391542181852,1.1650514671113494,False,True,0.024867839773489855
34,3,0.03196739640176072,-0.4193072694216651,0.05990983533058928,0.657502133925336,True,True,2.57847091314215e-12,-0.24584063919299126,0.0326679156885019,0.7820468426115832,True,True,5.2540619465830384e-14,0.07562341502829642,0.1863798035610214,1.078556329564431,True,False,0.6849270502640714,-0.2889294832013035,0.029450783734655265,0.7490650252078989,True,True,1.0137685731149749e-22,0.02155912248001028,0.06809391542181852,1.0217931994996068,True,False,0.751540573186753
35,3,0.019284815274277983,-0.457391437949219,0.05990983533058928,0.6329325377517382,True,True,2.2641085200882406e-14,-0.22836671289924318,0.0326679156885019,0.7958323643241674,True,True,2.7380980061553574e-12,-0.03246563071274718,0.1863798035610214,0.9680557206446953,True,False,0.8617155845835599,-0.2885192231491541,0.029450783734655265,0.7493723997116326,True,True,1.163735913311988e-22,0.08037121550209943,0.06809391542181852,1.0836892752759328,True,False,0.23788111007970547
36,4,0.029221531254248572,-0.42463952006984984,0.05990983533058928,0.654005498498742,True,True,1.360868235144714e-12,-0.22248921077829384,0.0326679156885019,0.8005236437307087,True,True,9.716969009382331e-12,-0.4263024117658285,0.1863798035610214,0.6529188619160371,False,True,0.022179605691220846,-0.330122633015363,0.029450783734655265,0.7188355750523538,True,True,3.670901564121655e-29,0.09248891969855963,0.06809391542181852,1.096900987499377,True,False,0.1743826972182374
37,3,0.03394775446248547,-0.589979760314305,0.05990983533058928,0.5543385042580616,True,True,7.006438259178362e-23,-0.14215518849684886,0.0326679156885019,0.8674866220944105,True,True,1.3519509818437006e-05,-0.05876427751996857,0.1863798035610214,0.942929012527518,True,False,0.7525390766901454,-0.2987922834470537,0.029450783734655265,0.7417134595981738,True,True,3.470744900064699e-24,0.007238867080934978,0.06809391542181852,1.0072651310147034,True,False,0.9153386938126827
38,3,0.031351130054684595,-0.3995440084952337,0.05990983533058928,0.6706257759819377,True,True,2.5739658239348354e-11,-0.19273931438034958,0.0326679156885019,0.8246969327505194,True,True,3.6359520454880266e-09,-0.20854989699434354,0.1863798035610214,0.8117605292814649,True,False,0.263160976428399,-0.2681274302753175,0.029450783734655265,0.7648103149039298,True,True,8.686091389914744e-20,-0.11712398851683634,0.06809391542181852,0.8894749016522931,True,False,0.08542589095496282
39,3,0.02724055992927595,-0.44168108831755015,0.05990983533058928,0.6429546485119602,True,True,1.6754513275271083e-13,-0.2205303490663244,0.0326679156885019,0.802093295709606,True,True,1.471630231985834e-11,-0.2179617534260392,0.1863798035610214,0.8041561972978831,True,False,0.24222260797143835,-0.33945550024409776,0.029450783734655265,0.7121579870615926,True,True,9.73510810176981e-31,-0.0008891576318789003,0.06809391542181852,0.9991112375516328,True,False,0.9895816684665012
40,3,0.016819792070064305,-0.47117093791725834,0.05990983533058928,0.6242708577301401,True,True,3.7007894779551905e-15,-0.23826198879240668,0.0326679156885019,0.7879962178705753,True,True,3.0210457190144894e-13,-0.02970058592426822,0.1863798035610214,0.9707361421049587,True,False,0.8733890539387253,-0.30268258272334136,0.029450783734655265,0.7388335776964382,True,True,8.893889847952475e-25,-0.05831301665026689,0.06809391542181852,0.943354615515543,True,False,0.3917977794281843
