draw,pipeline,S,flag_NH-Black,p_NH-Black,flag_NH-Asian,p_NH-Asian,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,flag_Hispanic,p_Hispanic,flag_NH-Other-Multi,p_NH-Other-Multi
75,A_noQ,5,True,1.6728164764104572e-21,True,3.0327250111498154e-09,True,0.00037806429005359757,True,1.7151002254602888e-258,True,2.0390397410373648e-19
76,A_good,0,False,0.2383124421017082,False,0.602823705258636,False,0.6435390799495102,False,0.7593142206257125,False,0.2780785281080884
76,A_noQ,5,True,8.327375288171984e-19,True,2.351500674912804e-07,True,8.760033732196501e-05,True,2.866255417571204e-245,True,2.338325282945278e-15
77,A_good,0,False,0.7036085485288569,False,0.4161016206367797,False,0.1396458505294737,False,0.07620451670857054,False,0.3787754174144051
77,A_noQ,5,True,5.1406161510424205e-21,True,1.4563161304949165e-06,True,4.931894316713158e-06,True,1.1789692930771562e-240,True,8.005015623233464e-23
78,A_good,0,False,0.6443127785485709,False,0.6698682375220097,False,0.4237184976931717,False,0.7078834951402007,False,0.791650078428691
78,A_noQ,5,True,6.7841922689103535e-28,True,9.653099973796042e-08,True,0.0005510516745812837,True,3.8177569674033583e-267,True,9.032641859604143e-20
79,A_good,0,False,0.5983467295423236,False,0.6161427816323606,False,0.46970556882354764,False,0.7531179920911537,False,0.7657495314806992
79,A_noQ,5,True,6.271151323588902e-21,True,2.3116695763382538e-08,True,1.5441571584441097e-05,True,1.9249928388191954e-262,True,1.2091076947485124e-16
80,A_good,0,False,0.4401004204530943,False,0.2828442712465523,False,0.5780525221365673,False,0.2220447472678705,False,0.39103681942095314
80,A_noQ,5,True,9.537246929232626e-18,True,4.0508768418039436e-09,True,0.001186644334423151,True,2.3138153490079738e-272,True,2.520326002957226e-23
81,A_good,0,False,0.7510253575031115,False,0.19921919586133863,False,0.29756308943504317,False,0.24506427052522883,False,0.4245021250394643
81,A_noQ,5,True,2.6167700059995403e-19,True,5.493058446148659e-09,True,0.00043783407099907273,True,5.183160466093581e-275,True,2.239444390573226e-16
82,A_good,0,False,0.1297703304960738,False,0.12132914772534095,False,0.48212937867778893,False,0.1253241986406428,False,0.23204231673256892
82,A_noQ,5,True,2.0976797779290203e-16,True,3.61671109826156e-05,True,1.5846766772783344e-06,True,1.612975386551035e-241,True,2.0739871080713042e-14
83,A_good,0,False,0.6153274569538909,False,0.8023999963409074,False,0.9914129993748702,False,0.7113078110104777,False,0.8222748250684652
83,A_noQ,5,True,7.190509470677389e-25,True,8.969851128685855e-08,True,9.087813080487461e-06,True,2.5986486763278106e-286,True,9.527938586900872e-18
84,A_good,0,False,0.8146660419453525,False,0.5454738034591364,False,0.17967108500080142,False,0.5182725549484352,False,0.1317514063926657
84,A_noQ,5,True,1.9642613442050217e-23,True,7.154475407987519e-10,True,0.0020451441654559324,True,2.4285322394400366e-302,True,4.0347787599888386e-25
85,A_good,0,False,0.9519223920666934,False,0.5827274651444787,False,0.9353966031763367,False,0.1617218132894277,False,0.28442094557228503
85,A_noQ,5,True,8.12266925643535e-22,True,3.9240661478830366e-07,True,7.399301858952228e-05,True,1.1621690294341261e-254,True,1.720465711920959e-19
86,A_good,0,False,0.09396459921964787,False,0.4717096417757194,False,0.1599410255728977,False,0.5100893147290853,False,0.49355155519669947
86,A_noQ,5,True,2.881031909759769e-27,True,2.8381731189229556e-09,True,2.594224341461355e-06,True,2.6724106617868436e-295,True,1.0828993010717566e-19
87,A_good,0,False,0.1614969590324674,False,0.8433407045118393,False,0.3679003009729118,False,0.34729584857908646,False,0.21923491476922363
87,A_noQ,5,True,9.392939175966928e-17,True,8.845944005875627e-09,True,9.970561220845293e-07,True,2.2140901800272562e-284,True,7.436096577471052e-15
88,A_good,0,False,0.506207112733527,False,0.742375622492465,False,0.20190955204142536,False,0.601314775192757,False,0.6091399978174552
