draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
30,3,0.03521374481977494,-0.602701689773985,0.05958663319553282,0.5473309184294957,True,True,7.648839314113161e-21,-0.20580611805752883,0.03250029619979653,0.8139908791176634,True,True,2.9114097721639513e-10,0.16078301958924043,0.17949701453647213,1.1744301128372023,True,False,0.36869317880577246,-0.357937738834623,0.02952618120619177,0.6991166014658492,True,True,5.759971412084964e-32,-0.00035273920523436073,0.06716508508995311,0.9996473229999248,True,False,0.9960083621642831
31,3,0.0071191671432038195,-0.49438487997894554,0.05958663319553282,0.6099459819117657,True,True,4.433485697073441e-19,-0.22042275493670907,0.03250029619979653,0.8021796008825098,True,True,1.2906081461901889e-12,0.058496625618080986,0.17949701453647213,1.060241408029124,True,False,0.7625308057381572,-0.3018794551646757,0.02952618120619177,0.7394271936467107,True,True,1.392702827670654e-26,0.03209819069480991,0.06716508508995311,1.0326188938939942,True,False,0.559035980661425
32,3,0.05887073955880869,-0.595198120288657,0.05958663319553282,0.5514533009572228,True,True,6.488670138129769e-22,-0.3021402675105729,0.03250029619979653,0.7392343670525867,False,True,1.7121985455070867e-24,-0.02782449344016316,0.17949701453647213,0.9725590423152276,True,False,0.8625878220844674,-0.35841968398984575,0.02952618120619177,0.6987797467860976,False,True,1.9640684106603355e-38,0.1280155683862071,0.06716508508995311,1.1365706971308878,True,False,0.06597610808651731
33,3,0.020947456349943144,-0.540672229581014,0.05958663319553282,0.5823566434007748,True,True,4.6260042791605536e-18,-0.20410190026337735,0.03250029619979653,0.815379279590494,True,True,1.6885176294435523e-10,0.18523635487587692,0.17949701453647213,1.2035028602834859,True,False,0.24148979092956502,-0.34884660630023984,0.02952618120619177,0.7055013414312349,True,True,3.6336028021547675e-32,-0.0779552406865452,0.06716508508995311,0.9250058282427904,True,False,0.22183549882536102
34,3,0.031058132749963163,-0.6014339197765648,0.05958663319553282,0.5480252481787569,True,True,1.388771773002003e-24,-0.2205161360653183,0.03250029619979653,0.8021046959434405,True,True,1.922260496157529e-10,-0.03797065003081297,0.17949701453647213,0.9627411969010051,True,False,0.8309476383001411,-0.32465690582313933,0.02952618120619177,0.7227752911002463,True,True,7.417150515005978e-26,-0.01737513917340907,0.06716508508995311,0.9827749380956737,True,False,0.7948711266878467
35,3,0.012537041477378922,-0.4970878476128838,0.05958663319553282,0.6082995438010808,True,True,4.377132675148426e-16,-0.15926436309744446,0.03250029619979653,0.8527708880139788,True,True,1.493844975039077e-08,0.05818777739634251,0.17949701453647213,1.0599140049171778,True,False,0.7087605752765199,-0.30243555140563194,0.02952618120619177,0.7390161152740254,True,True,7.795203849231652e-24,-0.02859786188551931,0.06716508508995311,0.9718071866088682,True,False,0.6778701121849872
36,3,0.023774829744646436,-0.5172264472079935,0.05958663319553282,0.5961717709144102,True,True,7.464681544303557e-18,-0.17981419217397038,0.03250029619979653,0.8354254255729581,True,True,4.70693007678263e-09,0.19017899043122916,0.17949701453647213,1.2094660611360677,True,False,0.3251987854490803,-0.24195800252360927,0.02952618120619177,0.7850891486224577,False,True,4.076906257626285e-17,0.09634569671372378,0.06716508508995311,1.1011396585663595,True,False,0.15409628558214775
37,3,0.013036951978087777,-0.4659411136671981,0.05958663319553282,0.6275442367380983,True,True,4.49490779266196e-15,-0.21215343374064047,0.03250029619979653,0.8088405846087073,True,True,4.9510155656736394e-11,0.20674304825245554,0.17949701453647213,1.2296665662103148,True,False,0.15853451540217134,-0.3111402632566577,0.02952618120619177,0.7326111102421939,True,True,5.347168326588899e-25,0.009681962882719103,0.06716508508995311,1.0097289847173838,True,False,0.874199333828753
38,3,0.03735981088167247,-0.6019403803360727,0.05958663319553282,0.5477477652779437,False,True,5.045962380714765e-31,-0.23516009870424384,0.03250029619979653,0.7904442903913523,True,True,8.301795347687519e-13,-0.07207140481471982,0.17949701453647213,0.9304644537971674,True,False,0.6730491224072589,-0.26679729075814057,0.02952618120619177,0.765828296205416,True,True,8.655264066559267e-19,0.06407885227582616,0.06716508508995311,1.066176465887787,True,False,0.36055842526884274
39,3,0.01734091303755092,-0.4756017766484691,0.05958663319553282,0.621510933140638,True,True,1.6320594356814236e-14,-0.21810420280550008,0.03250029619979653,0.8040416539050997,True,True,3.464096453977055e-11,-0.07699728614827996,0.17949701453647213,0.9258923663376768,True,False,0.6750851639000129,-0.27027238806112697,0.02952618120619177,0.763171587193484,True,True,1.494294779092839e-20,-0.04349243699504487,0.06716508508995311,0.9574397951854999,True,False,0.5038894502724345
40,3,0.01198375893759999,-0.5365702301996665,0.05958663319553282,0.584750376180428,True,True,1.2847597047702023e-24,-0.21148323381875295,0.03250029619979653,0.8093828511985472,True,True,2.1204420770290642e-13,0.00042268816962575317,0.17949701453647213,1.000422777514858,True,False,0.9981892320901882,-0.2935106093092352,0.02952618120619177,0.7456413120828779,True,True,2.8410038164758923e-25,0.02541647955987504,0.06716508508995311,1.025742232250036,True,False,0.6967523026865758
41,3,0.0184626913207299,-0.46431159656706333,0.05958663319553282,0.6285676644229495,True,True,5.409326830311841e-15,-0.1706818950605808,0.03250029619979653,0.843089721824587,True,True,3.948209254406796e-08,-0.103558315334799,0.17949701453647213,0.9016234427358343,True,False,0.5647923027493118,-0.3122123339806517,0.02952618120619177,0.7318261201764494,True,True,2.523340397140572e-30,0.05558398564109289,0.06716508508995311,1.0571577994196701,True,False,0.4182669073630141
42,3,0.026827558714436168,-0.39635178887216543,0.05958663319553282,0.6727699813100899,True,True,9.238633553294103e-12,-0.2086772016207377,0.03250029619979653,0.8116571949881696,True,True,4.7203745154763443e-11,0.1868674708334058,0.17949701453647213,1.2054675148579528,True,False,0.2556167030844063,-0.2903683210052872,0.02952618120619177,0.7479880171377576,True,True,9.70807690844158e-23,-0.05228591805180272,0.06716508508995311,0.9490574753824694,True,False,0.44343799468648937
43,4,0.020049217174392564,-0.514947800502417,0.05958663319553282,0.5975317846631274,True,True,4.215181050039759e-18,-0.2366040944226199,0.03250029619979653,0.7893037159109321,True,True,2.2985193794232835e-13,0.14323932786910373,0.17949701453647213,1.1540059544051697,True,False,0.5418927005384113,-0.32975974198106256,0.02952618120619177,0.719096481375096,True,True,8.316673883082278e-26,0.15156602235343763,0.06716508508995311,1.1636551265236164,False,True,0.02375266169926616
44,3,0.020240916416001824,-0.4868140743748218,0.05958663319553282,0.6145812887330927,True,True,6.183726129644125e-17,-0.15828288601929702,0.03250029619979653,0.8536082739638127,True,True,5.475414665457981e-06,0.1609046938954734,0.17949701453647213,1.1745730195002593,True,False,0.2579098504924847,-0.32431338607075666,0.02952618120619177,0.7230236213400025,True,True,4.920922229775411e-28,-0.0048439049863983116,0.06716508508995311,0.995167807801851,True,False,0.9410108668534878
45,3,0.029257075373029833,-0.615931898314131,0.05958663319553282,0.5401373076531159,True,True,1.1042767430724022e-24,-0.21131289169941495,0.03250029619979653,0.8095207349321465,True,True,9.183220060362131e-11,0.19078026847420915,0.17949701453647213,1.2101935051985129,True,False,0.2683943629910398,-0.28370854193028194,0.02952618120619177,0.7529860765954545,True,True,2.6624612284860135e-18,-0.05358051338217906,0.06716508508995311,0.9478296249627778,True,False,0.44174846787155975
46,3,0.021379501112587646,-0.5212539560630141,0.05958663319553282,0.5937755125429511,True,True,1.857809532967133e-16,-0.18826956226577204,0.03250029619979653,0.828391374077195,True,True,1.098490083748833e-08,0.1303547360275162,0.17949701453647213,1.139232438443562,True,False,0.4067240229573297,-0.24520901819234842,0.02952618120619177,0.7825409558505854,True,True,6.306995915982399e-16,0.0746415442324409,0.06716508508995311,1.0774978463346698,True,False,0.3037504402759428
47,3,0.02667168094814924,-0.5255004676519494,0.05958663319553282,0.5912593841130614,True,True,1.7711404771098943e-18,-0.2517063994306699,0.03250029619979653,0.777472971069582,True,True,9.327457232746314e-16,0.19636792625296454,0.17949701453647213,1.2169745798707836,True,False,0.2371909618673923,-0.2687893937807652,0.02952618120619177,0.7643042059181938,True,True,2.3272831699923006e-19,-0.07217933414459285,0.06716508508995311,0.9303640348113728,True,False,0.2834541583993734
48,3,0.03676677785867255,-0.5584015464861476,0.05958663319553282,0.5721228451079373,True,True,9.406364275850185e-20,-0.15972795912802737,0.03250029619979653,0.8523756384404445,True,True,1.3413137426288977e-06,0.06160909289313959,0.17949701453647213,1.06354651556663,True,False,0.7230837257621681,-0.2445384814314473,0.02952618120619177,0.7830658542905767,True,True,3.4689921509347382e-15,0.06079939873731724,0.06716508508995311,1.062685716707462,True,False,0.3991245130036981
49,3,0.025390344230611595,-0.5958312028566974,0.05958663319553282,0.5511042959714414,True,True,4.8629626715668846e-23,-0.18151358397198586,0.03250029619979653,0.8340069160999477,True,True,1.6686426512968878e-09,-0.3165469001258553,0.17949701453647213,0.7286608364734464,True,False,0.08472258576160739,-0.3074090905422729,0.02952618120619177,0.735349714753041,True,True,1.1186303018885674e-29,0.002164967236473799,0.06716508508995311,1.0021673124701873,True,False,0.9746376361381628
